language,filename,blank,comment,code,"github.com/AlDanial/cloc v 2.06  T=4.77 s (725.3 files/s 185982.2 lines/s)"
TypeScript,src/app/baseball/(dashboard)/dashboard/teams/page.tsx,44,7,449
TypeScript,src/components/fairway/pages/rounds-tracking/FairwayShotEntry.tsx,19,39,448
TypeScript,src/lib/baseball/read-models/signal-inbox.ts,48,98,447
TypeScript,src/components/recruiting/USStateMap.tsx,40,7,446
SQL,supabase/migrations_archive/pre_20260527/20260203000000_strokes_gained_persistence.sql,77,169,445
TypeScript,src/lib/types/baseball-stat-events.ts,27,80,443
TypeScript,src/test/api/cron/coach-morning-digest.test.ts,46,26,443
TypeScript,src/app/baseball/actions/lifting.ts,85,142,442
TypeScript,src/components/fairway/pages/settings/FairwaySettingsCoachingIntelligence.tsx,36,67,440
TypeScript,src/app/lifting/actions/nutrition.ts,89,108,439
TypeScript,src/components/fairway/pages/team/FairwayTeamInfo.tsx,24,35,438
TypeScript,src/app/golf/admin/crm/components/InboundLeadsView.tsx,28,20,437
TypeScript,src/components/golf/tasks/TaskTemplateList.tsx,33,5,437
TypeScript,src/components/fairway/pages/announcements/FairwayCoachAnnouncementCard.tsx,29,22,435
TypeScript,scripts/ui-intelligence/capture-desktop-screenshots.ts,59,92,434
TypeScript,src/components/fairway/command/command-menu.tsx,36,92,434
TypeScript,src/app/golf/(dashboard)/dashboard/components/PlayerDashboard.tsx,32,32,432
TypeScript,src/components/golf/courses/TeeFormDrawer.tsx,53,32,432
TypeScript,src/lib/baseball/csv-utils.ts,70,133,430
TypeScript,src/app/golf/(dashboard)/dashboard/rounds/recover/recover-round-client.tsx,47,14,429
TypeScript,src/app/golf/actions/task-templates.ts,75,81,429
TypeScript,src/app/baseball/actions/onboarding.ts,78,70,428
TypeScript,src/app/golf/admin/components/TeamUserDirectory.tsx,30,1,428
TypeScript,src/components/fairway/pages/qualifiers/FairwayQualifyingWorkspace.tsx,28,41,428
TypeScript,src/test/api/cron/causality-attribute.test.ts,42,65,428
TypeScript,src/components/baseball/player-profile/snapshot-cards/SnapshotCards.tsx,22,34,427
TypeScript,src/app/api/cron/process-sequences/route.ts,46,86,426
TypeScript,src/app/baseball/(public)/program/[id]/page.tsx,28,10,426
TypeScript,src/components/fairway/index.ts,18,71,426
TypeScript,src/components/fairway/pages/dashboard/FairwayPlayerDashboard.tsx,39,66,425
TypeScript,src/components/baseball/stat-visuals/FieldingVisuals.tsx,28,28,423
